FLNC SGCD
TCF4 PLEKHN1
TCF4 EIF4EBP1
TCF4 TLE5
TCF4 MRFAP1L1
TCF4 FLAD1
TCF4 GNG10
TCF4 NEUROG1
TCF4 CALM2
TCF4 CDC73
TCF4 SCAF8
TCF4 UTP23
TCF4 LMO1
TCF4 BZW1
TCF4 MAGOHB
TCF4 SNRPD2
TCF4 FRS3
TCF4 TCL1A
TCF4 OTUD4
TCF4 NEU4
TCF4 SHFL
TCF4 EXOSC1
TCF4 SNRPA1
TCF4 HAT1
TCF4 TCF4
TCF4 GTF3C5
TCF4 SIGLEC6
TCF4 SMOC1
TCF4 CDKN2C
TCF4 BCL9
TCF4 BCAS2
TCF4 ATP6V1B2
TCF4 TMEM213
TCF4 EPB41L3
TCF4 TXNL4B
TCF4 KLHL32
TCF4 SLC39A13
TCF4 NUDT10
TCF4 REXO1L6P
TCF4 SFPQ
TCF4 VPS28
TCF4 HAND2
TCF4 PPM1D
TCF4 GUCD1
TCF4 SPG21
TCF4 SF3B4
TCF4 NEK8
TCF4 NOL9
TCF4 DMRT3
TCF4 SMCP
TCF4 FAM74A4
TCF4 BCL2L2
TCF4 GLRX3
TCF4 AQP1
TCF4 PPP1R18
TCF4 GOLGA8EP
TCF4 KCTD14
TCF4 LASP1
TCF4 MLLT6
TCF4 STAMBPL1
TCF4 CALM1
TCF4 SNRPA
TCF4 LNPEP
TCF4 PSMG2
TCF4 GEM
TCF4 SFI1
TCF4 CHIC2
TCF4 KLC3
TCF4 CHCHD2
TCF4 FAH
TCF4 INS
TCF4 RAB41
TCF4 PBLD
TCF4 TSSC4
TCF4 MRPL10
TCF4 SCOC
TCF4 NR2C2AP
TCF4 LGALS14
TCF4 ARMC7
TCF4 ZNF205-AS1
TCF4 POLR1A
TCF4 SRRM1
TCF4 OSGIN1
TCF4 ASPSCR1
TCF4 SPATC1L
TCF4 MSRB3
TCF4 STX11
TCF4 NCK2
TCF4 LYL1
TCF4 DEF6
TCF4 SZT2
TCF4 TCEA2
TCF4 CFAP77
TCF4 RABIF
TCF4 EIF4E2
TCF4 GCN1
TCF4 ORC4
TCF4 NMUR2
TCF4 CDC37
TCF4 NOXA1
TCF4 ZMYND10
TCF4 CCNH
TCF4 SPO11
TCF4 ATP11B
TCF4 ASAP3
TCF4 NXT2
TCF4 SMG9
TCF4 DNTT
TCF4 TTF2
TCF4 EXOC8
TCF4 OLFM3
TCF4 NEUROD4
TCF4 BANF2
TCF4 FAM110A
TCF4 NECTIN2
TCF4 TSTD2
TCF4 SDCBP
TCF4 CPNE2
TCF4 C1orf56
TCF4 NUDT22
TCF4 MSGN1
TCF4 DUSP23
TCF4 ALKBH4
TCF4 TCF23
TCF4 MARF1
TCF4 TRIM68
TCF4 NFKBID
TCF4 KLHL38
TCF4 NHLH2
TCF4 TRIML2
TCF4 ATOH7
TCF4 COA5
TCF4 FIGLA
TCF4 RAD51D
TCF4 CLCNKA
TCF4 DUSP29
TCF4 BCL2L15
TCF4 ATG9A
TCF4 NXPE2
TCF4 ARL16
TCF4 NFAM1
TCF4 SCX
TCF4 MYO15B
RUNX3 HDAC1
RUNX3 HDAC2
RUNX3 CTNNB1
RUNX3 EP300
RUNX3 SMAD3
RUNX3 SMAD2
RUNX3 SMAD1
RUNX3 NOTCH1
RUNX3 SMAD5
RUNX3 CDK4
RUNX3 TCF7L2
RUNX3 SMURF1
RUNX3 PIM1
RUNX3 HDAC4
RUNX3 HDAC5
RUNX3 PHB2
RUNX3 SMURF2
RUNX3 TLE1
RUNX3 IKZF1
RUNX3 MYCN
RUNX3 CBFB
RUNX3 KIR3DL3
RUNX3 KIR2DL3
RUNX3 KIR2DL4
RUNX3 TCF7
RUNX3 SP110
RUNX3 GUCD1
CABLES1 TP63
CABLES1 CDK7
CABLES1 CDK1
CABLES1 CDK9
CABLES1 ALB
CABLES1 CDK6
CABLES1 TP73
CABLES1 CDK2
CABLES1 ABL1
CABLES1 CDK4
CABLES1 CCNE1
CABLES1 CCNA1
CABLES1 CDK3
CABLES1 CDC42
CABLES1 TDRD7
ANK2 MAP1LC3A
ANK2 SIGMAR1
ANK2 OBSCN
ANK2 SPTBN1
ANK2 SPTAN1
ANK2 GABARAP
ANK2 L1CAM
ANK2 HIF1AN
ANK2 TAF9
ANK2 TNIK
ANK2 DNAJB1
ANK2 DCTN4
ANK2 CEP120
ANK2 SLC8A1
ANK2 NRCAM
ANK2 MTERF1
ANK2 SPTB
ANK2 EPB42
RPS6KA2 SRF
RPS6KA2 GSK3B
RPS6KA2 CSNK2B
RPS6KA2 CREB1
RPS6KA2 ATF4
RPS6KA2 MAPK3
RPS6KA2 CDKN1B
RPS6KA2 ITPR1
RPS6KA2 MAGI1
RPS6KA2 BRAF
RPS6KA2 TSC2
RPS6KA2 BAD
RPS6KA2 PRKCE
RPS6KA2 NFATC4
RPS6KA2 STK11
RPS6KA2 L1CAM
RPS6KA2 DAPK1
RPS6KA2 RPS6
RPS6KA2 GRSF1
RPS6KA2 RRN3
RPS6KA2 FDX2
RPS6KA2 EEF2K
RPS6KA2 GMFB
RPS6KA2 SHANK1
RPS6KA2 PSD3
NMT2 TK1
NMT2 CSNK2B
NMT2 BTF3
NMT2 CASP3
NMT2 PRKCZ
NMT2 SMN1
NMT2 ANXA7
NMT2 ACBD6
NCOA2 CCNT1
NCOA2 SUMO1
NCOA2 RARA
NCOA2 NR4A1
NCOA2 CTNNB1
NCOA2 NKX2-1
NCOA2 AR
NCOA2 EP300
NCOA2 NCOA1
NCOA2 PIAS3
NCOA2 HIF1A
NCOA2 BRCA1
NCOA2 NCOA3
NCOA2 PPARG
NCOA2 RORA
NCOA2 DDX5
NCOA2 DDX17
NCOA2 CARM1
NCOA2 ESR2
NCOA2 SRCAP
NCOA2 PRMT1
NCOA2 AHR
NCOA2 ARNT
NCOA2 MAGEA11
NCOA2 PGR
NCOA2 THRB
NCOA2 VDR
NCOA2 PPFIA4
NCOA2 TBK1
NCOA2 PSMB9
NCOA2 MAGEA10
NCOA2 YWHAH
NCOA2 CDK4
NCOA2 IKBKG
NCOA2 IKBKB
NCOA2 SNW1
NCOA2 MAPK3
NCOA2 ACTN2
NCOA2 KIF5C
NCOA2 KIF5A
NCOA2 CHUK
NCOA2 HNF4A
NCOA2 KIF5B
NCOA2 PPFIA1
NCOA2 RO60
NCOA2 ESRRB
NCOA2 SMARCE1
NCOA2 DLX2
NCOA2 OPN1LW
NCOA2 TAF9
NCOA2 SLC30A9
NCOA2 TXNRD2
NCOA2 DLX5
NCOA2 GMEB1
NCOA2 SRA1
NCOA2 NCOA2
NCOA2 TRIM21
NCOA2 ANKRD11
NCOA2 TAT
SAT1 KAT5
SAT1 CSNK2A1
SAT1 MCM5
SAT1 HIF1A
SAT1 LUC7L2
SAT1 APLP1
SAT1 UTP14A
SAT1 KAT7
SAT1 CHD3
SAT1 UBE2D3
SAT1 RACK1
SAT1 NTAQ1
SAT1 CASP7
SAT1 CDC42EP1
SAT1 USHBP1
SAT1 TLE5
SAT1 TXN2
SAT1 TSC22D4
SAT1 EIF3D
SAT1 EEF1G
SAT1 HOXB6
SAT1 MTA1
SAT1 CSNK2A2
SAT1 ZHX1
SAT1 DDX39A
SAT1 SNAI2
SAT1 MED31
SAT1 CRMP1
SAT1 SETDB1
SAT1 VASP
SAT1 TLE1
SAT1 COPS6
SAT1 GDF9
SAT1 LRIF1
SAT1 ITGA9
SAT1 MEOX2
SAT1 TEAD4
SAT1 FTSJ3
SAT1 EPHB6
SAT1 DMRT3
SAT1 DGKZ
SAT1 KCNA4
SAT1 RBM17
SAT1 TCF25
SAT1 TACO1
SAT1 SAT2
SAT1 LNX1
SAT1 HOXB9
SAT1 FAM86C1P
SAT1 SAT1
SAT1 CCDC148
SAT1 NIF3L1
SAT1 CCHCR1
SAT1 DIPK1B
SAT1 TUBB2B
SAT1 INO80C
SAT1 SEPHS1
SAT1 DNPEP
SAT1 PTN
SAT1 AOC3
SAT1 CEP126
SAT1 B4GALT3
SAT1 RBM48
SAT1 NMRK2
SAT1 FAM86JP
SAT1 ARMCX3
SAT1 FUNDC2
SAT1 PLGRKT
SAT1 ERG28
SAT1 SRM
SAT1 HSPE1
SAT1 ODC1
SAT1 EVA1A
SAT1 CCDC90B
SAT1 MAOA
SAT1 FAM156A
SAT1 TP53TG1
SAT1 RIF1
SAT1 GBP7
SAT1 GBP2
SAT1 TUBB2A
SAT1 AOC1
SAT1 MAOB
SAT1 AOC2
SAT1 TUBB4B
SAT1 C19orf25
SAT1 ABCB8
SAT1 SARAF
SAT1 MRPL9
SAT1 GAS2L2
SAT1 LHX3
SAT1 PSMA1
SAT1 KHDC4
SAT1 MYPOP
SAT1 FH
SAT1 TNNI1
SAT1 COX6C
SAT1 ABHD15
SAT1 RPP25
SAT1 FAM228A
SAT1 LYRM7
SAT1 TEX43
SAT1 BHLHA9
SAT1 MRPL12
STK17A STK17A
AGO2 KAT5
AGO2 TP63
AGO2 EEF1A1
AGO2 HNRNPF
AGO2 RAD51
AGO2 UBC
AGO2 HSPD1
AGO2 ESR2
AGO2 TP73
AGO2 HTT
AGO2 RUVBL2
AGO2 DHX9
AGO2 TOP2A
AGO2 MTA2
AGO2 PABPC1
AGO2 RPS27
AGO2 RUVBL1
AGO2 HSP90AB1
AGO2 EMD
AGO2 ELAVL1
AGO2 XPO1
AGO2 EIF4B
AGO2 MATR3
AGO2 OBI1
AGO2 LRRK2
AGO2 DCP1A
AGO2 G3BP1
AGO2 TNRC6B
AGO2 RBM10
AGO2 TAB1
AGO2 IPO9
AGO2 HSPA9
AGO2 NSD2
AGO2 PRKRA
AGO2 UPF1
AGO2 TARBP2
AGO2 TRMT1
AGO2 CNOT1
AGO2 DCAF7
AGO2 TBK1
AGO2 TBKBP1
AGO2 TNF
AGO2 GEMIN4
AGO2 DDX20
AGO2 TNRC6A
AGO2 DICER1
AGO2 AGO3
AGO2 IPO8
AGO2 DHX58
AGO2 TNRC6C
AGO2 CNOT7
AGO2 AGO1
AGO2 CBWD2
AGO2 IGBP1
AGO2 IQSEC1
AGO2 KLHL29
AGO2 MSI1
AGO2 PASK
AGO2 CRBN
AGO2 MIR451A
AGO2 WDR77
AGO2 SLC25A6
AGO2 SLC25A3
AGO2 AGO4
AGO2 DHX36
AGO2 NDUFA4
AGO2 RPL23
AGO2 SLC7A9
AGO2 LRRC4
AGO2 SSR4
AGO2 DDX47
AGO2 DCP2
AGO2 SLC25A13
AGO2 RPS20
AGO2 MYCBP
AGO2 OXA1L
AGO2 GCN1
AGO2 GIGYF2
AGO2 RPL38
AGO2 C1QBP
AGO2 ATP1A3
AGO2 CLNS1A
AGO2 SLC25A5
AGO2 IPO4
AGO2 DHCR7
AGO2 PIWIL4
AGO2 TMEM33
AGO2 PSMD3
AGO2 OTOP2
TMSB4X EEF1A1
TMSB4X PPP4C
TMSB4X KRT15
TMSB4X APLP1
TMSB4X TK1
TMSB4X MLH1
TMSB4X TRIM27
TMSB4X KRT31
TMSB4X KRT40
TMSB4X KRT13
TMSB4X FHL3
TMSB4X TGM2
TMSB4X COG6
TMSB4X ACTA1
TMSB4X PNMA1
TMSB4X TRIM23
TMSB4X SMN1
TMSB4X TAF1D
TMSB4X TLE1
TMSB4X GRB7
TMSB4X LRIF1
TMSB4X RBPMS
TMSB4X ILK
TMSB4X ANXA7
TMSB4X TRIP6
TMSB4X LIMS1
TMSB4X ALAS1
TMSB4X RIF1
TMSB4X FAM118B
TMSB4X ACTA2
TMSB4X IQCJ-SCHIP1
TMSB4X IGSF21
TMSB4X STAB2
TMSB4X KRTAP8-1
TMSB4X AKAP8L
TMSB4X KRT34
TMSB4X HSF2BP
TMSB4X KRT36
TMSB4X GOLGA6L9
TMSB4X UHMK1
DLEU1 KAT5
DLEU1 EEF1A1
DLEU1 UTP14A
DLEU1 GOPC
DLEU1 EEF1G
DLEU1 MED31
DLEU1 SETDB1
DLEU1 TLE1
DLEU1 COPS6
DLEU1 GDF9
DLEU1 TUBB2A
DLEU1 PSMA1
DLEU1 TUBB2B
DLEU1 ARL8B
DLEU1 CCDC90B
DLEU1 ABCF3
DLEU1 UBR1
DLEU1 TUBB4B
DLEU1 ABCD4
DLEU1 CEP126
DLEU1 SHMT1
CCNT1 MDFIC
CCNT1 GRN
MDFIC CDK9
MDFIC BAG6
MDFIC PRKAR2A
MDFIC IRAK1
MDFIC MDFIC
MDFIC TAT
SRF ETV4
TRERF1 HDAC1
TRERF1 EP300
TRERF1 NR5A1
TRERF1 ESRRG
CAMK4 GAPDH
CAMK4 EP300
CAMK4 CREB1
CAMK4 NOTCH1
CAMK4 HDAC4
CAMK4 HDAC5
CAMK4 CAMKK2
CAMK4 NOS1
CAMK4 CAMK1
CAMK4 STRN3
CAMK4 CAMK2G
CAMK4 CAMKK1
CAMK4 PLPP1
SUMO1 USP25
SUMO1 ARID5B
SUMO1 NIN
SUMO1 SOX6
SUMO1 BCKDK
USP25 UBE2I
USP25 SUMO2
USP25 UBC
USP25 CUL2
USP25 MYO6
USP25 TNKS
USP25 CUL3
USP25 SKIL
USP25 KCTD13
USP25 RAD23A
USP25 ACTA1
USP25 RAD23B
USP25 NEDD8
USP25 TNKS2
USP25 KLHL9
USP25 USP28
USP25 KCTD10
USP25 BTBD9
USP25 KLHL13
USP25 MYBPC1
USP25 USP25
USP25 ANXA1
USP25 WRNIP1
USP25 KRT4
USP25 ZNF426
USP25 MAGEB4
USP25 ZG16B
USP25 PIP
USP25 LYZ
USP25 MID2
USP25 PUS10
USP25 TMEM43
ARID5B HDAC1
NIN UBE2I
NIN AXIN1
NIN PIAS1
NIN BICD1
NIN GSK3B
NIN DCTN1
NIN AURKA
NIN CEP350
NIN DYNC1H1
NIN CSNK1A1
NIN HAUS1
NIN PCM1
NIN PRKACA
NIN CCNB2
NIN TNRC6B
NIN DCTN2
NIN TXLNA
NIN CEP170
NIN SSX2IP
NIN NME7
NIN TP53BP2
NIN TTF2
NIN DYNC1I2
NIN MED4
NIN ERC1
NIN NIN
NIN OFD1
NIN CEP128
NIN CNTRL
NIN ACTR1A
NIN CC2D1A
NIN CCDC138
NIN CENPE
NIN CKAP2
NIN DYNC1LI2
NIN FAM83B
NIN HAUS3
NIN HAUS5
NIN HAUS6
NIN HAUS7
NIN HAUS8
NIN KIAA1671
NIN KIF14
NIN LUZP1
NIN MAP7D3
NIN MGA
NIN NCKAP5L
NIN NEDD1
NIN SVIL
NIN TTC28
NIN TTK
NIN WDR83
NIN CEP192
NIN PIBF1
NIN RTRAF
NIN ABI1
NIN AMOT
SOX6 HDAC1
SOX6 SUMO2
SOX6 CTNNB1
SOX6 CENPK
SOX6 TRIP12
SOX6 DAZAP2
SOX6 SUMO3
SOX6 SHOX
SOX6 SOX6
NCOR2 TNIK
NCOR2 HESX1
TNIK BCAP31
TNIK SET
TNIK CLU
TNIK LRRC59
TNIK PRMT1
TNIK STRAP
TNIK NEDD4
TNIK CALM3
TNIK RAP2A
TNIK ANXA2
TNIK FKBP3
TNIK RUVBL2
TNIK OTUB1
TNIK ECHS1
TNIK CACYBP
TNIK TCF7L2
TNIK AKAP9
TNIK TRAF2
TNIK SPTBN1
TNIK IMPDH2
TNIK EIF3H
TNIK EIF3M
TNIK CALM1
TNIK HNRNPA3
TNIK PPP2R1A
TNIK RPS14
TNIK ACTR2
TNIK CBR1
TNIK PDE4DIP
TNIK GLRX3
TNIK RCC1
TNIK NAA15
TNIK PCBP1
TNIK PCMT1
TNIK SEPTIN4
TNIK UCHL1
TNIK COPB2
TNIK FSCN1
TNIK NRAS
TNIK DISC1
TNIK SNRPB2
TNIK MRPS16
TNIK NEFM
TNIK MYL12A
TNIK SF3B6
TNIK HARS1
TNIK PSMA1
TNIK MTHFD1
TNIK TYMS
TNIK CALM2
TNIK TFAM
TNIK CNKSR2
TNIK DST
TNIK PSMC1
TNIK RPN2
TNIK PSMA2
TNIK LYAR
TNIK CYCS
TNIK PSMD6
TNIK DHCR7
TNIK ACAT2
TNIK ACAT1
TNIK TBCA
TNIK RRM1
TNIK WWC1
TNIK MRPL14
TNIK SARS1
TNIK PSMD13
TNIK PCBP3
TNIK SORD
TNIK RANBP1
TNIK EMC1
TNIK TRIM2
TNIK SETD4
TNIK NUDC
TNIK TEAD3
TNIK PPP1R13B
TNIK MYT1L
TNIK PDCD5
TNIK SOD2
TNIK PSAT1
TNIK CMPK1
TNIK GOT1
TNIK BUB3
TNIK DSTN
TNIK PSMD1
TNIK SRGAP3
TNIK TRMT112
TNIK ACP1
TNIK CNPY2
TNIK RCC2
TNIK PRPSAP1
TNIK PPIH
TNIK NANS
SIN3A CD8A
SIN3A HESX1
SIN3A KLF16
SIN3A PHF21A
CD8A HDAC1
CD8A HDAC2
CD8A CHD4
CD8A RBBP7
CD8A RBBP4
CD8A MTA2
CD8A SRSF1
CD8A EIF3A
CD8A LGALS1
CD8A HLA-A
CD8A GATA3
CD8A IKZF1
CD8A MBD2
CD8A PTPRC
CD8A SREK1
CD8A MBD3
CD8A LNX1
CD8A SAP30
CD8A HLA-G
CD8A CD8A
CD8A CD3D
CD8A HLA-B
CD8A B2M
CD8A HLA-C
CD8A TCF7
CD8A CD59
CD8A HLA-E
CD8A CD8B
NCOR1 NR6A1
NCOR1 HESX1
NR6A1 UIMC1
NR6A1 GNB5
NR6A1 NR6A1
HDAC1 BHLHE41
HDAC1 ZNF516
HDAC1 ZNF609
HDAC1 ZEB1
HDAC1 ZEB2
HDAC1 HESX1
HDAC1 PHF21A
BHLHE41 MYOD1
BHLHE41 CEBPA
BHLHE41 BHLHE40
BHLHE41 BHLHE41
ZNF516 HDAC2
ZNF516 EHMT2
ZNF516 KDM1A
ZNF516 CTBP1
ZNF516 ZEB1
ZNF516 MED23
ZNF516 CBX4
ZNF516 ZEB2
ZNF516 LCOR
ZNF516 EHMT1
ZNF516 MAP2K5
ZNF516 ZNF217
ZNF516 RCOR1
ZNF516 RCOR3
ZNF516 RREB1
ZNF516 CDYL
ZNF609 CDK2
ZEB1 HDAC2
ZEB1 KAT5
ZEB1 USP7
ZEB1 SIRT1
ZEB1 EHMT2
ZEB1 EP300
ZEB1 KDM1A
ZEB1 SMAD3
ZEB1 SMAD2
ZEB1 SMAD1
ZEB1 SMAD7
ZEB1 CTBP1
ZEB1 TP73
ZEB1 ATM
ZEB1 USP51
ZEB1 EHMT1
ZEB1 DRAP1
ZEB1 ZEB2
ZEB1 RCOR3
ZEB1 RCOR1
ZEB1 LCOR
ZEB1 RREB1
ZEB1 ZNF217
ZEB1 CBX4
ZEB1 IL2
ZEB1 CDYL
ZEB2 HDAC2
ZEB2 EHMT2
ZEB2 KDM1A
ZEB2 YWHAG
ZEB2 SMAD3
ZEB2 SMAD2
ZEB2 SMAD1
ZEB2 SMAD5
ZEB2 CTBP1
ZEB2 CBX4
ZEB2 SMAD9
ZEB2 EHMT1
ZEB2 RREB1
ZEB2 RCOR1
ZEB2 LCOR
ZEB2 COPS6
ZEB2 ZNF217
ZEB2 RCOR3
ZEB2 CDYL
ZEB2 IQCJ-SCHIP1
HDAC2 CIITA
HDAC2 HESX1
HDAC2 PHF21A
CIITA STAT1
CIITA CDK1
CIITA NCOA1
CIITA GSK3B
CIITA KAT2B
CIITA IRF1
CIITA NFYB
CIITA MAPK3
CIITA ATF1
CIITA XPO1
CIITA HDAC4
CIITA HDAC5
CIITA PRKACA
CIITA PSMC5
CIITA USF1
CIITA PRDM1
CIITA TAF6
CIITA PRKACB
CIITA RFX5
CIITA RFXANK
CIITA TRIM22
CIITA PRKACG
CIITA ZXDA
CIITA ZXDC
RB1 TFDP2
RB1 BNC2
TFDP2 RBL2
TFDP2 E2F1
TFDP2 RBL1
TFDP2 LIN9
TFDP2 E2F4
TFDP2 E2F2
TFDP2 E2F6
TFDP2 PCGF6
TFDP2 YWHAE
TFDP2 LIN54
TFDP2 LIN37
TFDP2 E2F3
BNC2 LMO1
EIF4E CYFIP1
CYFIP1 RAC1
CYFIP1 VIRMA
CYFIP1 HSPA8
CYFIP1 YWHAG
CYFIP1 NCL
CYFIP1 EFTUD2
CYFIP1 SYN1
CYFIP1 DNM1
CYFIP1 WWOX
CYFIP1 FMR1
CYFIP1 FXR1
CYFIP1 YWHAH
CYFIP1 BAIAP2
CYFIP1 WASF1
CYFIP1 ROCK2
CYFIP1 ACTA1
CYFIP1 PFN2
CYFIP1 WASF2
CYFIP1 FXR2
CYFIP1 ABI1
CYFIP1 NCKAP1
CYFIP1 SYN2
CYFIP1 MARK4
CYFIP1 GAS7
CYFIP1 CYFIP1
CYFIP1 BRK1
APBA2 ARF3
APBA2 APP
APBA2 CLSTN1
APBA2 NECAB3
APBA2 LRP2
APBA2 PSEN2
APBA2 LRP1
APBA2 LRP8
APBA2 NRXN1
APBA2 CLSTN3
APBA2 STXBP1
APBA2 USP20
APBA2 MAGEB6
CCL5 CREB1
CCL5 IRF1
CCL5 IRF3
CCL5 CXCL8
CCL5 IRF7
CCL5 KLF13
CCL5 SDC1
CCL5 SDC4
CCL5 CXCR5
CCL5 CCR5
CCL5 CCR3
CCL5 CCR1
CCL5 IGFBP7
CCL5 VCAN
CCL5 ACKR2
CCL5 ACKR4
CCL5 CCL2
CCL5 DPP4
CCL5 ACKR1
CCL5 PF4
CCL5 PIGR
CCL5 CCR4
CCL5 CXCR3
CCL5 CCL5
NR4A1 TMOD3
STAT3 FGR
STAT3 BCKDK
FGR CSNK2A1
FGR SRC
FGR WAS
FGR KHDRBS1
FGR DOK1
FGR IKBKG
FGR ADAM15
FGR PLD2
FGR RGS16
FGR YWHAQ
FGR KIT
FGR INPP5D
FGR FGR
FGR VDR
FGR HINT1
FGR TRAIP
FGR ABI1
FGR ATP2B4
FGR SLAMF1
FGR CD24
FGR PXN
FGR CCR3
FGR CSK
FGR NCOA6
FGR DAB2
FGR HCLS1
FGR SNCA
FGR PLAUR
NTRK3 HTR2A
NTRK3 MAPK3
NTRK3 PTPN1
NTRK3 FRS2
NTRK3 NELFB
NTRK3 SQSTM1
NTRK3 SHC2
NTRK3 REST
NTRK3 BEX3
NTRK3 NGFR
NTRK3 DYNLL1
NTRK3 KIDINS220
NTRK3 SH2D1A
NTRK3 IRAK1
NTRK3 PTPRS
NTRK3 NTF3
NTRK3 DOK5
DST NFKB1
DST MAPRE1
DST TGFB1
DST MEF2D
DST MEF2A
DST MAX
DST DCTN1
DST ERBIN
DST SOCS6
DST PAK2
DST SMAD9
DST DTNBP1
DST SREBF2
DST COL17A1
DST RNPS1
DST NFYC
DST DISC1
DST EXOC1
DST CBFB
DST ITGB4
DST KRT5
DST KRT14
DST CELSR3
DST PUF60
DST KIAA1549
DST AKR1B1
DST PRKD2
MT2A SP1
MT2A SRC
MT2A TFAP2A
MT2A BARD1
MT2A ECT2
MT2A SPINK7
MT2A NEDD4L
MT2A MTF1
MT2A PAK2
MT2A SHBG
MT2A GPR50
MT2A TFAP4
MT2A ADAMTS4
MT2A EOLA1
UBE2I FHIT
UBE2I SETBP1
UBE2I RCBTB2
UBE2I HIP1
UBE2I RORB
UBE2I ADARB1
UBE2I TLK2
FHIT CTNNB1
FHIT SRC
FHIT HSPD1
FHIT FHIT
FHIT ALDH2
FHIT HSPE1
FHIT FDXR
FHIT ETFB
FHIT MDH2
FHIT DDIT4L
SETBP1 SET
SETBP1 PLEKHF2
SETBP1 SPANXA1
SETBP1 SPANXD
SETBP1 SUMO1P1
SETBP1 LRRC37A11P
SETBP1 YAF2
SETBP1 SETBP1
SETBP1 SPANXC
SETBP1 DENND11
SETBP1 SPANXA2
RCBTB2 UBE2E3
RCBTB2 MORF4L1
RCBTB2 RBBP9
RCBTB2 FARS2
RCBTB2 COPS4
RCBTB2 RCBTB2
RCBTB2 PLA2G6
HIP1 ITGB3BP
HIP1 TFAP2A
HIP1 AP2B1
HIP1 MAX
HIP1 CLTC
HIP1 HTT
HIP1 LITAF
HIP1 CASP8
HIP1 HIP1R
HIP1 IFT57
HIP1 HIP1
HIP1 CLTB
HIP1 AP2A1
HIP1 DAZAP2
HIP1 EIF6
HIP1 RPS10
HIP1 PFDN1
HIP1 CLTCL1
HIP1 CFH
HIP1 CLTA
HIP1 LNX1
HIP1 SYT17
HIP1 FAM168A
HIP1 RPRM
HIP1 TCEANC
HIP1 EHHADH
HIP1 TCEA2
HIP1 CFAP53
HIP1 RAD23B
HIP1 GLS2
HIP1 CYRIB
RORB NCOA1
RORB NCOA6
RORB TLE5
RORB ANKS1A
RORB MED25
RORB NRIP1
RORB LCOR
RORB SMARCD1
RORB PSMC5
RORB PSMC4
RORB CLOCK
RORB SCNM1
RORB CRACR2A
RORB ZNF587
RORB PNRC2
RORB PNRC1
RORB TNNI2
RORB NRIP2
RORB NME2
RORB MAP6
RORB NME1
RORB TEKT5
RORB MID2
RORB GAS2L2
RORB ZNF417
RORB TSGA10IP
RORB KRTAP4-5
RORB SOGA1
ADARB1 PIN1
ADARB1 EBNA1BP2
ADARB1 STAU1
ADARB1 PRKRA
ADARB1 EIF2AK2
ADARB1 BRIX1
ADARB1 EHHADH
ADARB1 TCEANC
ADARB1 TARBP2
ADARB1 ZNF346
ADARB1 PNPT1
ADARB1 ZMAT4
ADARB1 CCDC124
ADARB1 STRBP
ADARB1 STOX1
ADARB1 NKRF
ADARB1 ADARB1
SP1 SOCS6
SP1 MGST1
SP1 MIS18BP1
SP1 EDA
SOCS6 KDM1A
SOCS6 YWHAG
SOCS6 UBQLN1
SOCS6 ELOB
SOCS6 ELOC
SOCS6 POLR2A
SOCS6 YWHAQ
SOCS6 KIT
SOCS6 IRS4
SOCS6 PIK3R2
SOCS6 IRS2
SOCS6 PIK3R3
SOCS6 POLR2H
SOCS6 TUBA1A
SOCS6 CDC7
SOCS6 ARAF
SOCS6 CUL5
SOCS6 SCAMP1
SOCS6 TNPO1
SOCS6 PNN
SOCS6 RCOR3
SOCS6 CDC23
SOCS6 AP2M1
SOCS6 RAB1A
SOCS6 RANGAP1
SOCS6 TIMM13
SOCS6 FANCI
SOCS6 TIMM50
SOCS6 RCOR1
SOCS6 TAF15
SOCS6 PDHB
SOCS6 YWHAH
SOCS6 SUGT1
SOCS6 TES
SOCS6 ACTR3
SOCS6 CENPE
SOCS6 DNAJA3
SOCS6 PDLIM5
SOCS6 DLD
SOCS6 SCAMP3
SOCS6 WDR48
SOCS6 WDR20
SOCS6 PGAM5
SOCS6 WDTC1
SOCS6 AMBRA1
SOCS6 SLC25A11
SOCS6 SLC25A10
SOCS6 API5
SOCS6 DNAJC11
SOCS6 AFG3L2
SOCS6 ATXN10
SOCS6 MAIP1
SOCS6 DCUN1D5
SOCS6 DIS3
SOCS6 FBXO21
SOCS6 GFPT1
SOCS6 GNAS
SOCS6 HIGD1A
SOCS6 IARS2
SOCS6 LAS1L
SOCS6 LPCAT1
SOCS6 MASTL
SOCS6 ME2
SOCS6 NDUFA4
SOCS6 NMT1
SOCS6 NUCB1
SOCS6 ECI2
SOCS6 PFDN4
SOCS6 PPA2
SOCS6 SDF4
SOCS6 SSR4
SOCS6 TTLL12
SOCS6 TUBGCP2
SOCS6 TGFBR1
SOCS6 BMPR1B
SOCS6 INSR
SOCS6 SMURF2
SOCS6 TUBB4B
SOCS6 ACVR1
SOCS6 C1orf109
SOCS6 TXK
MGST1 NELFB
MGST1 EGF
MGST1 LTC4S
MGST1 FZD7
MGST1 FXYD3
MGST1 TNFRSF10C
MGST1 VIP
MGST1 MGST1
MGST1 SIGLEC12
MIS18BP1 RNF4
MIS18BP1 KAT7
MIS18BP1 NINL
MIS18BP1 BRD1
MIS18BP1 MIS18A
MIS18BP1 OIP5
MIS18BP1 PCBD1
EDA SEC22A
EDA ATP6V0C
EDA EMP1
EDA MAL
EDA PMP22
EDA PLN
EDA EDA2R
